hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_revenue,total_guests,room_match,arrival_date,arrival_yearmon
Resort Hotel,0,61,2016,April,18,26,1,5,3,0,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,0,Transient,179.33,1,0,Check-Out,2016-05-02,6,1075.98,3,1,2016-04-26,2016-04
Resort Hotel,0,0,2016,May,19,2,0,0,2,0,0,BB,ESP,Online TA,TA/TO,1,0,0,D,I,0,No Deposit,240,0,0,Transient,0.0,0,1,Check-Out,2016-05-02,0,0.0,2,0,2016-05-02,2016-05
Resort Hotel,0,0,2016,May,19,2,0,0,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,D,I,0,No Deposit,240,0,0,Transient,0.0,0,0,Check-Out,2016-05-02,0,0.0,2,0,2016-05-02,2016-05
Resort Hotel,0,4,2016,April,18,30,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,0,0,Transient,64.0,1,3,Check-Out,2016-05-02,2,128.0,2,1,2016-04-30,2016-04
Resort Hotel,0,4,2016,April,18,30,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,0,0,Transient,58.0,1,3,Check-Out,2016-05-02,2,116.0,2,1,2016-04-30,2016-04
Resort Hotel,0,5,2016,April,18,30,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,117.0,0,1,Check-Out,2016-05-02,2,234.0,2,1,2016-04-30,2016-04
Resort Hotel,0,22,2016,April,18,30,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,95.0,0,1,Check-Out,2016-05-02,2,190.0,2,1,2016-04-30,2016-04
Resort Hotel,0,73,2016,April,18,29,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,0,0,Transient,69.3,0,1,Check-Out,2016-05-02,3,207.89999999999998,2,1,2016-04-29,2016-04
Resort Hotel,0,2,2016,April,18,30,1,1,2,1,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,0,0,Transient,130.0,0,0,Check-Out,2016-05-02,2,260.0,3,1,2016-04-30,2016-04
Resort Hotel,0,1,2016,April,18,30,1,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,250,0,0,Transient,105.0,1,0,Check-Out,2016-05-02,2,210.0,2,1,2016-04-30,2016-04
Resort Hotel,0,3,2016,April,18,30,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,0,0,Transient,70.0,2,0,Check-Out,2016-05-02,2,140.0,2,1,2016-04-30,2016-04
Resort Hotel,0,43,2016,April,18,30,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient-Party,96.0,1,1,Check-Out,2016-05-02,2,192.0,2,1,2016-04-30,2016-04
Resort Hotel,0,0,2016,May,19,1,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,0,0,Transient,115.0,0,1,Check-Out,2016-05-02,1,115.0,2,1,2016-05-01,2016-05
Resort Hotel,0,62,2016,May,19,1,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,0,0,Transient,86.0,1,1,Check-Out,2016-05-02,1,86.0,2,1,2016-05-01,2016-05
Resort Hotel,0,30,2016,April,18,30,1,1,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,0,Transient,160.5,0,2,Check-Out,2016-05-02,2,321.0,3,1,2016-04-30,2016-04
Resort Hotel,0,30,2016,April,18,30,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,109.5,0,1,Check-Out,2016-05-02,2,219.0,2,1,2016-04-30,2016-04
Resort Hotel,0,7,2016,April,18,28,1,3,3,1,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,186.5,1,1,Check-Out,2016-05-02,4,746.0,4,1,2016-04-28,2016-04
Resort Hotel,0,6,2016,April,18,30,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,95.0,0,2,Check-Out,2016-05-02,2,190.0,2,1,2016-04-30,2016-04
Resort Hotel,0,43,2016,April,18,30,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient-Party,90.0,0,1,Check-Out,2016-05-02,2,180.0,2,1,2016-04-30,2016-04
Resort Hotel,0,17,2016,April,18,30,1,1,2,2,0,HB,ESP,Direct,Direct,0,0,0,G,G,1,No Deposit,250,0,0,Transient,181.0,1,1,Check-Out,2016-05-02,2,362.0,4,1,2016-04-30,2016-04
Resort Hotel,0,23,2016,April,18,29,1,2,3,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,171.0,1,1,Check-Out,2016-05-02,3,513.0,3,1,2016-04-29,2016-04
Resort Hotel,0,91,2016,April,18,26,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,0,Transient,41.4,0,0,Check-Out,2016-05-03,7,289.8,2,1,2016-04-26,2016-04
Resort Hotel,0,3,2016,April,18,28,2,3,1,0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient-Party,127.0,0,1,Check-Out,2016-05-03,5,635.0,1,1,2016-04-28,2016-04
Resort Hotel,0,3,2016,April,18,28,2,3,1,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,116.0,0,1,Check-Out,2016-05-03,5,580.0,1,1,2016-04-28,2016-04
Resort Hotel,0,17,2016,May,19,2,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,399,0,Transient-Party,81.0,0,0,Check-Out,2016-05-03,1,81.0,1,1,2016-05-02,2016-05
Resort Hotel,0,11,2016,April,18,30,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,104.33,1,1,Check-Out,2016-05-03,3,312.99,2,1,2016-04-30,2016-04
Resort Hotel,0,86,2016,April,18,29,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,52.56,0,0,Check-Out,2016-05-03,4,210.24,2,1,2016-04-29,2016-04
Resort Hotel,0,43,2016,April,18,24,4,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,76.61,0,1,Check-Out,2016-05-03,9,689.49,2,1,2016-04-24,2016-04
Resort Hotel,0,23,2016,April,18,30,2,1,2,0,0,BB,PHL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,98.33,0,2,Check-Out,2016-05-03,3,294.99,2,1,2016-04-30,2016-04
Resort Hotel,0,0,2016,May,19,2,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-05-03,1,79.0,2,1,2016-05-02,2016-05
Resort Hotel,0,0,2016,May,19,2,1,0,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,B,0,No Deposit,0,0,0,Transient,79.0,1,0,Check-Out,2016-05-03,1,79.0,2,0,2016-05-02,2016-05
Resort Hotel,0,0,2016,May,19,2,1,0,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-05-03,1,79.0,2,1,2016-05-02,2016-05
Resort Hotel,0,0,2016,May,19,2,1,0,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,79.0,0,0,Check-Out,2016-05-03,1,79.0,2,0,2016-05-02,2016-05
Resort Hotel,0,73,2016,May,19,3,0,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,I,0,No Deposit,240,0,0,Transient,0.0,0,1,Check-Out,2016-05-03,0,0.0,4,0,2016-05-03,2016-05
Resort Hotel,0,0,2016,May,19,3,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,E,I,0,No Deposit,6,0,0,Transient,0.0,0,0,Check-Out,2016-05-03,0,0.0,2,0,2016-05-03,2016-05
Resort Hotel,0,5,2016,May,19,1,2,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,175,0,0,Transient,72.0,0,0,Check-Out,2016-05-03,2,144.0,2,1,2016-05-01,2016-05
Resort Hotel,0,0,2016,May,19,2,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,302,0,Transient,39.5,0,1,Check-Out,2016-05-03,1,39.5,2,0,2016-05-02,2016-05
Resort Hotel,0,18,2016,April,18,30,2,1,1,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,85.0,0,0,Check-Out,2016-05-03,3,255.0,1,1,2016-04-30,2016-04
Resort Hotel,0,5,2016,May,19,1,2,0,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,105.0,0,1,Check-Out,2016-05-03,2,210.0,2,1,2016-05-01,2016-05
Resort Hotel,0,2,2016,May,19,3,0,1,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,87.0,0,1,Check-Out,2016-05-04,1,87.0,2,0,2016-05-03,2016-05
Resort Hotel,0,112,2016,May,19,3,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240,0,0,Transient,0.0,0,1,Check-Out,2016-05-03,0,0.0,2,0,2016-05-03,2016-05
Resort Hotel,0,31,2016,April,18,30,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,91.67,0,1,Check-Out,2016-05-03,3,275.01,1,1,2016-04-30,2016-04
Resort Hotel,0,26,2016,April,18,29,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,90.0,0,0,Check-Out,2016-05-03,4,360.0,2,1,2016-04-29,2016-04
Resort Hotel,0,113,2016,April,18,28,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,0,0,Transient,43.4,0,0,Check-Out,2016-05-03,5,217.0,2,1,2016-04-28,2016-04
Resort Hotel,0,13,2016,May,19,1,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,72.0,0,0,Check-Out,2016-05-03,2,144.0,2,1,2016-05-01,2016-05
Resort Hotel,0,104,2016,April,18,28,2,3,2,2,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,113.0,0,0,Check-Out,2016-05-03,5,565.0,4,1,2016-04-28,2016-04
Resort Hotel,0,97,2016,April,18,27,2,5,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,177,0,0,Contract,66.8,0,1,Check-Out,2016-05-04,7,467.59999999999997,2,0,2016-04-27,2016-04
Resort Hotel,0,0,2016,April,18,26,2,6,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,0,Check-Out,2016-05-04,8,417.6,2,1,2016-04-26,2016-04
Resort Hotel,0,11,2016,May,19,2,1,1,2,0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,2,170.0,2,1,2016-05-02,2016-05
Resort Hotel,0,101,2016,April,18,29,2,3,2,0,0,HB,BEL,Groups,TA/TO,0,0,0,A,A,13,No Deposit,95,0,0,Transient-Party,75.0,0,1,Check-Out,2016-05-04,5,375.0,2,1,2016-04-29,2016-04
Resort Hotel,0,0,2016,May,19,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,135,0,Transient,42.0,0,0,Check-Out,2016-05-04,1,42.0,1,0,2016-05-03,2016-05
Resort Hotel,0,4,2016,June,26,21,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,135,0,Transient,57.0,1,0,Check-Out,2016-06-22,1,57.0,1,1,2016-06-21,2016-06
Resort Hotel,0,7,2016,November,48,21,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,0,135,0,Transient,33.0,1,0,Check-Out,2016-11-23,2,66.0,1,0,2016-11-21,2016-11
Resort Hotel,1,4,2017,February,6,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,3,A,D,0,No Deposit,0,135,0,Transient,35.0,0,0,Canceled,2017-02-06,1,35.0,1,0,2017-02-07,2017-02
Resort Hotel,0,11,2017,July,28,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,3,A,D,0,No Deposit,0,135,0,Transient,135.0,0,0,Check-Out,2017-07-12,1,135.0,1,0,2017-07-11,2017-07
Resort Hotel,0,0,2016,May,19,3,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-05-04,1,79.0,2,1,2016-05-03,2016-05
Resort Hotel,0,0,2016,May,22,25,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,0,0,0,Transient,129.0,0,0,Check-Out,2016-05-26,1,129.0,2,1,2016-05-25,2016-05
Resort Hotel,0,0,2016,May,19,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,70.0,0,0,Check-Out,2016-05-04,1,70.0,1,0,2016-05-03,2016-05
Resort Hotel,0,3,2016,April,18,30,2,2,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,138.5,1,0,Check-Out,2016-05-04,4,554.0,2,1,2016-04-30,2016-04
Resort Hotel,0,0,2016,May,19,3,0,1,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient-Party,75.2,0,0,Check-Out,2016-05-04,1,75.2,1,1,2016-05-03,2016-05
Resort Hotel,0,0,2016,May,19,3,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient-Party,75.2,1,0,Check-Out,2016-05-04,1,75.2,2,1,2016-05-03,2016-05
Resort Hotel,0,0,2016,May,19,3,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient-Party,75.2,0,0,Check-Out,2016-05-04,1,75.2,1,1,2016-05-03,2016-05
Resort Hotel,0,35,2016,May,19,2,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,242,0,0,Transient,111.0,1,0,Check-Out,2016-05-04,2,222.0,3,1,2016-05-02,2016-05
Resort Hotel,0,5,2016,May,19,3,0,1,1,0,0,BB,PRI,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,154,0,Transient,39.0,0,0,Check-Out,2016-05-04,1,39.0,1,0,2016-05-03,2016-05
Resort Hotel,0,5,2016,May,21,18,0,1,1,0,0,BB,PRI,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,154,0,Transient,39.0,0,0,Check-Out,2016-05-19,1,39.0,1,1,2016-05-18,2016-05
Resort Hotel,0,7,2016,June,23,1,0,2,1,0,0,BB,PRI,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,154,0,Transient,58.0,0,0,Check-Out,2016-06-03,2,116.0,1,1,2016-06-01,2016-06
Resort Hotel,0,7,2016,June,26,21,0,1,1,0,0,BB,PRI,Corporate,Corporate,1,0,3,A,A,0,No Deposit,0,154,0,Transient,58.0,0,0,Check-Out,2016-06-22,1,58.0,1,1,2016-06-21,2016-06
Resort Hotel,0,33,2016,July,29,11,1,1,2,0,0,BB,PRI,Corporate,Corporate,1,0,4,A,A,1,No Deposit,0,154,0,Transient,84.0,0,0,Check-Out,2016-07-13,2,168.0,2,1,2016-07-11,2016-07
Resort Hotel,0,70,2016,August,34,17,0,2,2,0,0,BB,PRI,Corporate,Corporate,1,0,5,A,A,1,No Deposit,0,154,0,Transient,125.0,0,0,Check-Out,2016-08-19,2,250.0,2,1,2016-08-17,2016-08
Resort Hotel,0,7,2016,September,40,28,0,2,1,0,0,BB,PRI,Corporate,Corporate,1,0,6,A,A,0,No Deposit,0,154,0,Transient,58.0,0,0,Check-Out,2016-09-30,2,116.0,1,1,2016-09-28,2016-09
Resort Hotel,0,3,2017,June,24,12,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,7,A,A,0,No Deposit,0,154,0,Transient,75.0,0,0,Check-Out,2017-06-14,2,150.0,1,1,2017-06-12,2017-06
Resort Hotel,0,33,2017,July,28,12,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,0,154,0,Transient,135.0,0,0,Check-Out,2017-07-14,2,270.0,1,1,2017-07-12,2017-07
Resort Hotel,0,33,2017,August,34,23,0,2,2,0,0,BB,PRT,Corporate,Corporate,1,0,9,A,A,0,No Deposit,0,154,0,Transient,145.0,0,0,Check-Out,2017-08-25,2,290.0,2,1,2017-08-23,2017-08
Resort Hotel,0,143,2016,April,18,26,2,6,2,0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,81.0,0,1,Check-Out,2016-05-04,8,648.0,2,1,2016-04-26,2016-04
Resort Hotel,0,12,2016,April,18,30,2,2,2,2,0,BB,AUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,132.5,0,0,Check-Out,2016-05-04,4,530.0,4,1,2016-04-30,2016-04
Resort Hotel,0,9,2016,May,19,2,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,96.0,1,0,Check-Out,2016-05-04,2,192.0,2,1,2016-05-02,2016-05
Resort Hotel,0,78,2016,April,18,30,2,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,79.0,1,1,Check-Out,2016-05-04,4,316.0,2,1,2016-04-30,2016-04
Resort Hotel,0,94,2016,April,18,29,2,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,85.0,0,0,Check-Out,2016-05-04,5,425.0,2,1,2016-04-29,2016-04
Resort Hotel,0,145,2017,July,29,16,2,5,2,0,0,BB,GBR,Direct,Direct,1,0,0,E,E,0,No Deposit,0,0,0,Transient,145.6,0,2,Check-Out,2017-07-23,7,1019.1999999999999,2,1,2017-07-16,2017-07
Resort Hotel,0,104,2016,April,18,29,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,54.56,0,0,Check-Out,2016-05-04,5,272.8,2,1,2016-04-29,2016-04
Resort Hotel,0,152,2016,May,19,2,1,2,2,0,0,BB,ARG,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,336,0,0,Transient,47.4,1,1,Check-Out,2016-05-05,3,142.2,2,1,2016-05-02,2016-05
Resort Hotel,0,152,2016,May,19,2,1,2,2,0,0,BB,ARG,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,336,0,0,Transient,41.4,0,1,Check-Out,2016-05-05,3,124.19999999999999,2,1,2016-05-02,2016-05
Resort Hotel,0,140,2016,April,18,28,2,5,2,0,0,HB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,143.0,0,0,Check-Out,2016-05-05,7,1001.0,2,1,2016-04-28,2016-04
Resort Hotel,0,113,2016,April,18,28,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,86.38,0,0,Check-Out,2016-05-05,7,604.66,2,1,2016-04-28,2016-04
Resort Hotel,0,12,2016,May,19,4,0,1,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,D,D,1,No Deposit,0,110,0,Transient,78.18,0,0,Check-Out,2016-05-05,1,78.18,2,1,2016-05-04,2016-05
Resort Hotel,0,29,2016,May,19,2,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,95.0,0,1,Check-Out,2016-05-05,3,285.0,2,1,2016-05-02,2016-05
Resort Hotel,0,15,2016,May,19,2,1,2,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,90.0,0,1,Check-Out,2016-05-05,3,270.0,1,1,2016-05-02,2016-05
Resort Hotel,0,1,2016,May,19,4,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,1,Check-Out,2016-05-05,1,70.0,1,1,2016-05-04,2016-05
Resort Hotel,0,1,2016,May,19,4,0,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,79.0,1,1,Check-Out,2016-05-05,1,79.0,2,1,2016-05-04,2016-05
Resort Hotel,0,1,2016,May,19,4,0,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,79.0,0,1,Check-Out,2016-05-05,1,79.0,2,1,2016-05-04,2016-05
Resort Hotel,0,147,2016,May,19,4,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,0,0,Transient,59.0,0,0,Check-Out,2016-05-05,1,59.0,2,1,2016-05-04,2016-05
Resort Hotel,0,13,2016,May,19,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,96.0,1,0,Check-Out,2016-05-05,3,288.0,2,1,2016-05-02,2016-05
Resort Hotel,0,7,2016,May,19,4,0,1,2,0,0,BB,GBR,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,110,0,Transient,90.0,0,0,Check-Out,2016-05-05,1,90.0,2,1,2016-05-04,2016-05
Resort Hotel,0,6,2016,May,19,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,113.0,1,0,Check-Out,2016-05-05,3,339.0,2,1,2016-05-02,2016-05
Resort Hotel,0,0,2016,May,19,4,0,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,60.83,0,0,Check-Out,2016-05-05,1,60.83,2,1,2016-05-04,2016-05
Resort Hotel,0,117,2016,May,19,1,2,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,D,0,No Deposit,250,0,0,Transient,47.05,0,0,Check-Out,2016-05-05,4,188.2,2,0,2016-05-01,2016-05
Resort Hotel,0,35,2016,May,19,2,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242,0,0,Transient,105.0,0,0,Check-Out,2016-05-05,3,315.0,2,1,2016-05-02,2016-05
Resort Hotel,0,0,2016,May,19,4,0,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,79.0,1,0,Check-Out,2016-05-05,1,79.0,2,1,2016-05-04,2016-05
Resort Hotel,0,7,2016,May,19,4,0,1,2,0,0,BB,JPN,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,110,0,Transient,80.0,0,0,Check-Out,2016-05-05,1,80.0,2,1,2016-05-04,2016-05
Resort Hotel,0,12,2016,May,19,4,0,1,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,110,0,Transient,68.74,0,0,Check-Out,2016-05-05,1,68.74,2,1,2016-05-04,2016-05
Resort Hotel,0,6,2016,May,19,4,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0,0,0,Transient,75.0,0,0,Check-Out,2016-05-05,1,75.0,2,1,2016-05-04,2016-05
Resort Hotel,0,147,2016,May,19,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Check-Out,2016-05-12,7,365.40000000000003,2,1,2016-05-05,2016-05
Resort Hotel,0,35,2016,May,19,2,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242,0,0,Transient,105.0,0,0,Check-Out,2016-05-05,3,315.0,2,1,2016-05-02,2016-05
Resort Hotel,0,13,2016,June,26,20,1,0,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240,0,0,Transient-Party,99.0,0,1,Check-Out,2016-06-21,1,99.0,2,1,2016-06-20,2016-06
Resort Hotel,0,294,2016,June,26,21,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,240,0,0,Transient,64.8,0,1,Check-Out,2016-06-26,5,324.0,2,1,2016-06-21,2016-06
Resort Hotel,0,35,2016,May,19,2,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242,0,0,Transient,105.0,0,0,Check-Out,2016-05-05,3,315.0,2,1,2016-05-02,2016-05
Resort Hotel,0,12,2016,May,19,4,0,1,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,110,0,Transient,63.0,1,0,Check-Out,2016-05-05,1,63.0,2,1,2016-05-04,2016-05
Resort Hotel,0,105,2016,May,19,5,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,147,0,0,Transient,0.0,0,1,Check-Out,2016-05-05,0,0.0,2,0,2016-05-05,2016-05
Resort Hotel,0,137,2016,May,19,1,2,2,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,26,0,0,Transient,81.82,0,1,Check-Out,2016-05-05,4,327.28,2,0,2016-05-01,2016-05
Resort Hotel,0,2,2016,May,19,4,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240,0,0,Transient,159.0,1,1,Check-Out,2016-05-05,1,159.0,2,0,2016-05-04,2016-05
Resort Hotel,0,0,2016,April,18,29,2,5,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,99.29,0,0,Check-Out,2016-05-06,7,695.0300000000001,1,1,2016-04-29,2016-04
Resort Hotel,0,78,2016,April,18,29,2,5,1,0,0,HB,NLD,Groups,TA/TO,0,0,0,A,A,8,No Deposit,95,0,0,Transient-Party,54.0,0,0,Check-Out,2016-05-06,7,378.0,1,1,2016-04-29,2016-04
Resort Hotel,0,78,2016,April,18,29,2,5,2,0,0,BB,NLD,Groups,TA/TO,0,0,0,A,A,4,No Deposit,95,0,0,Transient-Party,47.0,0,0,Check-Out,2016-05-06,7,329.0,2,1,2016-04-29,2016-04
Resort Hotel,0,101,2016,April,18,29,2,5,1,0,0,HB,NLD,Groups,TA/TO,0,0,0,A,A,9,No Deposit,95,0,0,Transient-Party,54.0,0,0,Check-Out,2016-05-06,7,378.0,1,1,2016-04-29,2016-04
